OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,Has_Coupon,Order_Month,Is_Weekend,AvgPricePerCartItem,QuantityToCartRatio,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200129,2023-10-27,C52751,4,263.93,427 Main St,TRK72481234,4,FREESHIP,1055.72,1,10,0,263.93,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
ORD200130,2025-01-22,C29059,3,501.3,513 Main St,TRK88360704,3,WINTER15,1503.9,1,1,0,501.3,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
ORD200131,2023-01-08,C72862,1,84.8,606 Main St,TRK51648833,5,NO_COUPON,84.8,0,1,1,16.96,0.2,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
ORD200132,2023-03-28,C96257,4,450.75,583 Main St,TRK13137948,6,WINTER15,1803.0,1,3,0,300.5,0.6666666666666666,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
ORD200133,2025-06-20,C87432,4,302.05,636 Main St,TRK68969625,6,SAVE10,1208.2,1,6,0,201.36666666666667,0.6666666666666666,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ORD200134,2025-06-23,C16253,2,199.7,583 Main St,TRK17354894,4,NO_COUPON,399.4,0,6,0,99.85,0.5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ORD200135,2023-08-04,C79909,2,68.81,642 Main St,TRK86742257,5,SAVE10,137.62,1,8,0,27.524,0.4,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
ORD200136,2024-04-27,C73370,1,44.35,595 Main St,TRK67820278,1,SAVE10,44.35,1,4,1,44.35,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD200137,2024-11-26,C50682,2,250.98,598 Main St,TRK12242337,5,NO_COUPON,501.96,0,11,0,100.392,0.4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
ORD200138,2023-12-21,C21905,1,298.06,478 Main St,TRK31863841,3,WINTER15,298.06,1,12,0,99.35333333333334,0.3333333333333333,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
ORD200139,2023-04-10,C61440,1,583.9,714 Main St,TRK33114521,1,NO_COUPON,583.9,0,4,0,583.9,1.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ORD200140,2025-05-31,C33110,3,528.14,388 Main St,TRK38624225,3,FREESHIP,1584.42,1,5,1,528.14,1.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
ORD200141,2023-11-18,C80004,3,684.14,151 Main St,TRK66230753,3,WINTER15,2052.42,1,11,1,684.14,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
ORD200142,2023-09-06,C86374,5,272.77,573 Main St,TRK79451491,7,WINTER15,1363.85,1,9,0,194.83571428571426,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ORD200143,2024-06-13,C66521,4,400.07,933 Main St,TRK34654244,5,NO_COUPON,1600.28,0,6,0,320.056,0.8,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
ORD200144,2023-08-04,C63365,5,219.78,895 Main St,TRK80100887,8,NO_COUPON,1098.9,0,8,0,137.3625,0.625,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
ORD200145,2024-03-02,C85929,3,146.91,798 Main St,TRK29318610,6,FREESHIP,440.73,1,3,1,73.455,0.5,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
ORD200146,2025-04-30,C84645,2,411.49,404 Main St,TRK68893369,4,NO_COUPON,822.98,0,4,0,205.745,0.5,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
ORD200147,2025-05-06,C46316,2,465.18,893 Main St,TRK16196000,2,SAVE10,930.36,1,5,0,465.18,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
ORD200148,2024-12-15,C35100,2,319.91,139 Main St,TRK56853491,3,WINTER15,639.82,1,12,1,213.27333333333334,0.6666666666666666,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
ORD200149,2023-12-27,C39671,1,217.56,174 Main St,TRK47153818,3,NO_COUPON,217.56,0,12,0,72.52,0.3333333333333333,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
ORD200150,2023-12-13,C25503,2,105.57,981 Main St,TRK29878837,5,WINTER15,211.14,1,12,0,42.227999999999994,0.4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
ORD200151,2023-12-01,C32960,5,444.76,947 Main St,TRK91226500,7,NO_COUPON,2223.8,0,12,0,317.6857142857143,0.7142857142857143,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
ORD200152,2025-01-02,C77736,2,399.04,659 Main St,TRK90329250,3,FREESHIP,798.08,1,1,0,266.0266666666667,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ORD200153,2024-12-18,C71570,4,534.48,437 Main St,TRK95992269,9,WINTER15,2137.92,1,12,0,237.54666666666668,0.4444444444444444,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
ORD200154,2023-07-20,C73587,4,408.21,727 Main St,TRK13955543,9,NO_COUPON,1632.84,0,7,0,181.42666666666665,0.4444444444444444,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
ORD200155,2023-02-27,C62740,1,424.4,446 Main St,TRK20706408,6,WINTER15,424.4,1,2,0,70.73333333333333,0.16666666666666666,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
ORD200156,2024-11-08,C58808,2,269.83,651 Main St,TRK24451893,4,SAVE10,539.66,1,11,0,134.915,0.5,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
ORD200157,2025-02-21,C50422,2,564.58,636 Main St,TRK71227815,4,WINTER15,1129.16,1,2,0,282.29,0.5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
ORD200158,2024-05-16,C23334,1,331.06,737 Main St,TRK46335144,5,WINTER15,331.06,1,5,0,66.212,0.2,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
ORD200159,2023-10-31,C48965,1,299.35,819 Main St,TRK50921780,5,WINTER15,299.35,1,10,0,59.870000000000005,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
ORD200160,2023-02-17,C38669,4,101.32,240 Main St,TRK81738254,7,NO_COUPON,405.28,0,2,0,57.89714285714285,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
ORD200161,2024-03-29,C35091,1,211.14,513 Main St,TRK53784452,1,SAVE10,211.14,1,3,0,211.14,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
ORD200162,2023-07-27,C82313,3,65.86,917 Main St,TRK79854624,8,WINTER15,197.58,1,7,0,24.6975,0.375,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
ORD200163,2025-06-24,C99589,1,641.39,277 Main St,TRK16695001,1,NO_COUPON,641.39,0,6,0,641.39,1.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
ORD200164,2023-12-28,C70566,5,536.58,667 Main St,TRK49673411,5,SAVE10,2682.9,1,12,0,536.58,1.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
ORD200165,2024-09-14,C60355,2,500.29,226 Main St,TRK30155194,7,WINTER15,1000.58,1,9,1,142.94,0.2857142857142857,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
ORD200166,2025-03-04,C28889,3,86.29,565 Main St,TRK23791726,6,WINTER15,258.87,1,3,0,43.145,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ORD200167,2023-05-27,C88304,2,384.14,219 Main St,TRK44268941,2,WINTER15,768.28,1,5,1,384.14,1.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ORD200168,2025-01-04,C49517,1,594.96,878 Main St,TRK78551375,6,NO_COUPON,594.96,0,1,1,99.16000000000001,0.16666666666666666,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
ORD200169,2024-04-07,C35785,1,427.82,732 Main St,TRK78923089,2,WINTER15,427.82,1,4,1,213.91,0.5,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
ORD200170,2025-04-04,C80223,4,662.94,535 Main St,TRK68632951,8,SAVE10,2651.76,1,4,0,331.47,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ORD200171,2023-08-15,C20448,2,148.22,336 Main St,TRK67379895,7,WINTER15,296.44,1,8,0,42.348571428571425,0.2857142857142857,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
ORD200172,2025-04-06,C34134,1,254.12,365 Main St,TRK43074303,1,WINTER15,254.12,1,4,1,254.12,1.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
ORD200173,2024-03-24,C95901,3,664.46,806 Main St,TRK56989066,4,FREESHIP,1993.38,1,3,1,498.345,0.75,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
ORD200174,2024-04-16,C51145,4,600.81,790 Main St,TRK59154274,9,SAVE10,2403.24,1,4,0,267.02666666666664,0.4444444444444444,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
ORD200175,2025-02-08,C78170,5,68.34,332 Main St,TRK71410605,6,WINTER15,341.7,1,2,1,56.949999999999996,0.8333333333333334,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
ORD200176,2025-06-28,C80151,4,430.83,553 Main St,TRK88251529,8,WINTER15,1723.32,1,6,1,215.415,0.5,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
ORD200177,2023-08-05,C55632,5,431.69,354 Main St,TRK13003066,10,NO_COUPON,2158.45,0,8,1,215.84499999999997,0.5,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
ORD200178,2024-04-11,C53070,4,512.06,283 Main St,TRK49791755,5,SAVE10,2048.24,1,4,0,409.64799999999997,0.8,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
ORD200179,2024-11-24,C27401,3,539.91,500 Main St,TRK14332053,8,NO_COUPON,1619.73,0,11,1,202.46625,0.375,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
ORD200180,2023-03-18,C87216,5,316.07,970 Main St,TRK18713727,10,NO_COUPON,1580.35,0,3,1,158.035,0.5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
ORD200181,2024-08-31,C38966,5,404.39,247 Main St,TRK17205146,10,NO_COUPON,2021.95,0,8,1,202.195,0.5,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
ORD200182,2025-03-19,C16612,1,600.54,596 Main St,TRK96188223,4,WINTER15,600.54,1,3,0,150.135,0.25,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
ORD200183,2024-04-18,C39246,5,186.28,258 Main St,TRK16658182,8,SAVE10,931.4,1,4,0,116.425,0.625,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
ORD200184,2024-04-04,C65180,4,214.54,231 Main St,TRK39255469,7,NO_COUPON,858.16,0,4,0,122.5942857142857,0.5714285714285714,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
ORD200185,2025-02-02,C46877,1,210.7,572 Main St,TRK96935978,2,WINTER15,210.7,1,2,1,105.35,0.5,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
ORD200186,2023-12-07,C30334,2,133.55,322 Main St,TRK66388885,7,FREESHIP,267.1,1,12,0,38.15714285714286,0.2857142857142857,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200187,2023-02-08,C21227,1,590.87,689 Main St,TRK79129657,6,FREESHIP,590.87,1,2,0,98.47833333333334,0.16666666666666666,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
ORD200188,2025-03-15,C97715,2,363.91,927 Main St,TRK19515949,2,FREESHIP,727.82,1,3,1,363.91,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ORD200189,2023-07-05,C48939,5,429.45,597 Main St,TRK62786764,5,WINTER15,2147.25,1,7,0,429.45,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
ORD200190,2024-08-31,C35483,3,223.7,725 Main St,TRK79638203,3,SAVE10,671.1,1,8,1,223.70000000000002,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ORD200191,2025-03-08,C51494,2,488.87,505 Main St,TRK58520306,4,FREESHIP,977.74,1,3,1,244.435,0.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ORD200192,2023-08-11,C58410,1,645.46,151 Main St,TRK19749672,5,SAVE10,645.46,1,8,0,129.092,0.2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD200193,2023-07-21,C11644,1,46.66,429 Main St,TRK81320339,6,NO_COUPON,46.66,0,7,0,7.776666666666666,0.16666666666666666,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ORD200194,2024-06-08,C53501,1,249.57,899 Main St,TRK90144892,3,FREESHIP,249.57,1,6,1,83.19,0.3333333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
ORD200195,2024-04-22,C63619,3,619.21,801 Main St,TRK65385674,6,NO_COUPON,1857.63,0,4,0,309.605,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
ORD200196,2025-01-24,C40882,4,217.13,719 Main St,TRK64165503,8,WINTER15,868.52,1,1,0,108.565,0.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ORD200197,2023-08-27,C80135,5,221.51,723 Main St,TRK95222269,5,WINTER15,1107.55,1,8,1,221.51,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ORD200198,2024-06-11,C37594,4,340.3,926 Main St,TRK94405162,8,SAVE10,1361.2,1,6,0,170.15,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ORD200199,2025-01-23,C87524,1,625.0,358 Main St,TRK21114341,5,WINTER15,625.0,1,1,0,125.0,0.2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
ORD200200,2025-06-07,C97681,5,433.26,895 Main St,TRK37531040,9,SAVE10,2166.3,1,6,1,240.70000000000002,0.5555555555555556,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
ORD200201,2023-06-18,C10126,2,674.9,146 Main St,TRK75607531,4,SAVE10,1349.8,1,6,1,337.45,0.5,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD200202,2025-02-06,C36938,3,253.98,636 Main St,TRK52522904,3,FREESHIP,761.94,1,2,0,253.98000000000002,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
ORD200203,2025-01-21,C99173,3,356.84,172 Main St,TRK89849342,5,SAVE10,1070.52,1,1,0,214.10399999999998,0.6,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD200204,2023-09-05,C99775,4,413.71,478 Main St,TRK21638425,9,FREESHIP,1654.84,1,9,0,183.8711111111111,0.4444444444444444,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD200205,2023-03-04,C19266,3,147.39,609 Main St,TRK58357269,3,NO_COUPON,442.17,0,3,1,147.39000000000001,1.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
ORD200206,2024-04-16,C31072,4,229.1,729 Main St,TRK77172975,8,WINTER15,916.4,1,4,0,114.55,0.5,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
ORD200207,2025-03-18,C54595,1,121.96,999 Main St,TRK44416659,3,NO_COUPON,121.96,0,3,0,40.65333333333333,0.3333333333333333,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
ORD200208,2024-10-08,C87777,2,408.32,597 Main St,TRK29003608,3,FREESHIP,816.64,1,10,0,272.2133333333333,0.6666666666666666,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD200209,2023-08-29,C35854,5,187.97,706 Main St,TRK30615168,9,SAVE10,939.85,1,8,0,104.42777777777778,0.5555555555555556,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
